572	2423
218	1307
3154	1736
2867	1626
956	2509
3023	1733
3383	1689
106	1531
44	1277
164	1112
226	1568
611	2341
2308	1895
248	2278
154	1136
677	2330
3292	1732
278	2181
2815	1799
127	2438
2882	1973
52	1447
60	2422
90	1314
3143	1773
112	1445
2428	1929
3352	1715
194	1293
223	1181
35	1327
2824	1972
104	1122
5	1235
65	1094
175	1284
2829	1143
2919	1777
130	1153
2882	1679
758	2570
1012	2326
2891	2005
588	2610
26	1375
2861	1721
2934	1670
150	1425
179	1028
170	1116
2801	1036
22	1193
3084	1931
2323	1211
2867	1683
3110	1832
139	1064
3199	1266
2205	1626
922	2200
2944	2132
3344	1647
102	1389
185	2431
3110	1862
2949	1343
880	2523
842	2416
102	1099
503	2749
911	2411
263	2323
2220	1085
2947	1723
13	1356
81	1084
2359	1678
81	2395
618	2638
2597	1638
248	1240
228	1093
844	2428
780	2583
3346	2111
3190	1767
2998	1692
85	1145
102	1115
815	2244
44	1260
902	2506
79	1404
2863	1079
147	1562
168	1499
3210	1695
2981	1042
381	2355
2994	1707
149	1423
2841	1858
175	1095
2881	1923
545	2569
2887	1069
242	2737
104	1228
56	1147
2600	2094
3134	1766
223	2752
226	1619
204	1168
2589	1814
2597	1813
3236	1626
53	1091
23	2393
3314	1642
734	2339
598	2229
2400	1820
2974	1692
2257	1131
183	1076
2420	1153
94	1141
229	1116
3144	1692
897	2433
236	2734
3311	1098
53	1204
3084	2031
178	2733
756	2278
1	1087
78	1498
6	1210
117	1134
180	1179
346	2333
3291	1624
625	2506
129	1489
2846	2054
2350	1686
153	1157
94	1231
3271	1645
186	2456
456	2338
2434	1943
3349	1829
721	2341
506	2330
58	1314
128	1502
3385	1208
46	2376
228	2504
234	1252
3247	1701
2635	1629
2886	1976
2830	1647
2810	1777
64	1055
60	1276
3224	1171
175	1243
2268	1735
102	1084
492	2296
261	1131
9	1300
2374	1688
156	1202
148	1250
91	1597
2511	1627
3160	1759
208	1335
381	2361
3188	1697
2452	1824
178	1076
2422	1965
56	1539
223	1351
81	1403
89	2406
891	2339
146	2226
2887	1844
78	1158
194	1270
2869	1211
187	1347
641	2309
2326	1424
922	2613
3375	1962
3341	1832
3265	1714
2946	1678
105	1091
2825	2033
2720	2091
325	2210
136	1409
2737	1330
6	1171
218	1138
129	1454
2471	1246
3383	1695
501	2288
368	2330
2580	1814
3094	2108
335	2389
2919	1770
132	1285
563	2363
3110	1861
116	1384
2456	1711
2839	1662
2798	1824
2838	1216
56	1303
2929	1438
163	1268
3116	1922
2268	1999
2896	1647
102	1610
149	1172
124	1315
3287	1661
74	2736
2811	1666
2940	1689
2998	1037
224	2584
2882	1817
197	1424
3116	2045
3239	1646
2938	1765
165	1413
3276	1916
86	2342
202	2456
600	2346
410	2778
67	1237
87	1469
3319	1795
376	2415
2983	1340
148	1101
3209	1238
3200	1458
922	2178
3286	1470
936	2275
122	1171
2372	2113
122	1204
611	2333
222	1346
74	2507
224	1267
2816	2018
3176	2035
264	1102
82	1383
2793	1321
52	1051
2997	1323
674	2261
89	1429
127	1333
119	1442
51	1344
2971	2104
387	2265
164	1132
2826	1803
97	2570
3256	1866
93	1050
2887	1916
17	1339
2276	1874
2435	2009
3212	1697
58	2260
13	2307
5	2362
263	2540
495	2345
88	1493
2565	1320
79	1035
404	2506
2308	1080
2519	1648
2999	2042
2345	1753
3386	1340
2815	1817
2225	1861
64	1204
2796	1822
71	1424
2565	1667
229	1379
30	1056
2936	1766
2895	1695
2884	1025
178	1385
211	1539
40	1329
2327	1701
263	2586
3222	1386
2277	1153
3176	1768
231	1318
3059	1338
84	1308
947	2583
266	1451
223	1147
141	1563
49	1114
2573	1171
2565	1916
791	2568
2524	1327
2812	1330
2236	1632
82	1379
3055	1698
809	2208
2189	1719
2726	1880
2872	1692
148	1231
150	2278
156	2738
3064	2009
2887	1878
189	1039
223	1406
3213	1686
53	1106
514	2759
3220	1802
3205	1802
603	2356
2749	1669
259	1318
560	2544
3227	1229
135	1030
2824	1070
2387	2010
222	1338
723	2524
317	2505
165	1492
3269	1859
2892	1042
3114	1646
2425	2020
3253	1139
2554	1991
14	1046
434	2736
2315	1651
236	2568
3286	1712
2897	1662
148	1401
2865	1773
173	1466
2801	1898
2845	1154
271	2188
263	1460
60	2340
92	2638
65	1244
6	1233
2536	1216
2648	1842
229	2508
3222	1915
83	1116
346	2337
81	1226
2471	1844
2500	1842
241	1036
535	2749
3098	1642
3252	1801
2868	1672
158	1404
3159	1912
126	1424
153	1069
2383	1650
232	1389
2982	1880
909	2736
2225	1441
188	1136
2587	2054
3050	1836
249	1070
2220	2015
3039	1626
2882	1216
2374	1242
352	2360
3215	2131
565	2407
3160	1143
2694	1667
2428	1316
906	2435
3066	1680
3018	1098
3064	1688
90	1356
2843	1994
230	1122
382	2463
3023	1200
470	2548
144	1026
2188	1835
866	2504
2347	1675
2494	1314
3154	1726
2524	1238
185	1454
3285	1917
255	1488
74	1175
2810	1171
2916	1769
3363	2149
2484	1794
3091	1821
266	1242
109	1098
208	2509
896	2736
3160	1925
417	2430
28	1113
226	1030
229	1525
2726	1735
921	2537
218	2745
3297	2053
2220	2064
2214	1930
477	2568
2885	1999
230	1226
3165	1818
3160	1686
306	2771
266	1404
702	2702
132	1376
3117	1795
63	1440
2565	2007
2805	1211
74	1352
3337	1904
3305	2023
3053	1683
3	1183
3171	1334
2309	1824
87	1139
3159	1687
2956	1690
87	1119
3169	1136
2740	1669
358	2354
189	1036
3172	1663
90	1058
2492	2065
53	1439
3270	1638
132	1145
58	1364
2589	1822
3383	1682
146	2262
2494	2056
84	1172
187	1559
153	1450
2869	1098
3198	1866
123	1074
740	2569
82	1345
2400	1846
3253	2132
126	1151
2984	1671
482	2347
256	1613
3342	1692
232	1096
3034	1914
108	2570
412	2737
3248	1745
705	2504
694	2417
9	1078
3378	1976
458	2367
130	1095
2350	1035
2350	1685
3215	1998
922	2434
2306	1972
3187	1070
129	2734
81	2278
87	1417
3238	1691
2367	2045
126	1220
190	1222
2277	1251
108	2778
907	2738
2845	1698
2726	1780
2536	1965
28	1090
116	1095
29	2205
2980	2128
3094	1340
2759	1662
3072	1637
3233	1683
2913	1138
2224	1873
2204	1773
3118	2032
3012	1916
2927	1941
725	2737
261	2752
3307	1086
2336	1847
71	1037
569	2372
522	2278
2931	1687
2306	1338
60	2397
3055	1642
90	1226
3393	1750
3050	1684
2499	1850
2374	1680
2581	1339
560	2599
2565	2041
2972	1079
28	1328
3062	1906
226	1549
67	1243
128	1116
2992	1839
2236	1672
117	1061
2327	1679
831	2278
53	1230
224	2278
31	1087
125	1149
3003	1874
203	1042
2587	2010
84	1299
430	2461
797	2504
3222	1811
2808	1909
3019	1710
845	2562
2794	1794
14	2570
117	1398
150	1034
113	1184
3253	1085
2796	1825
237	2326
3368	1695
2295	1424
492	2365
3144	1676
496	2278
2440	1819
418	2397
3197	1883
2852	1242
101	1104
2315	1920
3292	1667
88	1125
2554	1630
130	1280
227	1535
128	1107
263	2640
148	1063
181	1051
175	1447
726	2339
3222	1835
2597	1630
3084	1796
2961	1862
2471	1203
481	2367
127	1198
223	1085
840	2341
202	1128
799	2500
82	1274
9	1296
3031	1698
2915	2017
3220	1424
301	2230
89	1459
172	1435
188	1095
284	2177
3265	1776
54	1286
3251	1773
132	1369
244	1278
3041	1690
3248	1752
563	2357
959	2568
182	1100
3127	1803
161	1368
799	2461
3087	2156
2210	1638
90	2569
118	1330
128	2586
940	2506
3080	1391
3318	1765
2882	1975
8	2774
250	1172
10	1183
2957	1991
74	1454
3036	1325
2300	1780
84	1620
2957	1053
3296	2069
2919	1635
2587	1736
712	2748
2860	1186
2531	1970
2794	1784
3235	1677
156	1351
2823	1870
2961	1737
2227	2109
3028	1822
3113	1715
60	1325
3100	1358
2308	2161
3299	1789
3095	1643
2187	1839
2833	1300
2931	2114
3383	1688
96	1523
13	2568
3253	1702
68	2568
3262	1808
288	2326
842	2455
763	2258
105	1168
3390	1149
196	1151
2943	1242
44	1361
2972	1109
223	1390
906	2278
2808	1098
582	2238
2744	1702
3186	1722
909	2733
732	2341
117	1048
753	2737
621	2774
862	2260
17	1082
129	1138
6	2397
2471	1081
2220	1879
108	1218
69	1362
3253	1938
2565	2005
127	1061
842	2476
3010	1777
3315	1772
351	2325
26	1330
115	1244
2940	1681
2977	1704
2597	1874
250	1168
2896	1913
248	1326
97	1385
82	1529
225	1267
2333	1842
376	2414
159	1106
567	2402
2737	1216
3294	1646
926	2616
100	1270
17	1030
122	1603
3327	1314
2573	1127
3161	2006
3282	1718
2841	2122
201	2569
130	1185
2482	1794
197	1189
160	2738
870	2359
3228	1946
2192	1669
777	2423
87	1216
3276	1085
2834	1695
17	2430
2989	1243
3088	1667
16	1370
166	2367
3018	1342
73	1216
725	2372
912	2355
239	2509
2600	1334
3349	1823
46	2774
3029	1998
2946	1847
17	1160
181	1091
75	1102
150	2737
3314	1327
90	1082
181	1032
3253	1997
123	1305
3283	2072
69	1304
130	1061
82	1268
2597	1637
191	1370
3034	2094
2794	1127
2984	1683
2211	1381
2224	1897
2814	1650
259	1254
3169	1357
163	2377
2308	1713
65	1229
147	1171
3356	1690
182	1352
2467	1667
114	2309
2821	1837
2434	1927
2698	1910
821	2509
2257	2130
364	2369
234	1227
69	1357
2480	1098
717	2483
2198	1632
175	1051
2984	1686
3180	1675
82	1283
266	1440
44	1451
56	1280
3053	1677
3053	1697
3150	1708
2320	1710
3041	1683
2892	1982
3001	1667
250	1057
147	1100
2471	1697
2809	1042
2946	2063
2785	1763
230	1206
52	1229
57	1095
82	1538
2	1137
245	2737
225	1298
3055	1045
225	1288
45	1519
2648	1625
116	1175
94	1400
3230	1708
191	1338
117	1418
694	2418
2344	1819
259	1440
71	1127
2428	1639
910	2778
2327	1676
2173	1139
2787	1242
3077	1887
2580	1974
252	1245
2926	2076
2931	1424
2804	1679
397	2337
2257	1644
2589	1813
69	1197
96	1547
286	2179
2988	1242
133	1599
2309	2126
245	1037
3269	1339
18	2326
141	1586
2831	1616
401	2364
21	2327
2344	1639
220	1032
3042	1675
302	2771
107	1049
2749	1919
147	1377
2968	1667
2698	1692
2931	1802
42	1049
721	2423
2887	1872
116	1058
223	1352
258	1298
2879	2055
147	1573
2845	1994
2922	2001
248	1170
267	1168
2256	1824
116	2731
237	1070
21	1297
2686	1045
136	1572
3155	1098
2843	1847
3194	1969
129	1211
3023	1825
127	1096
2200	1781
186	1052
2894	1881
218	1322
251	1115
122	1080
130	1367
3201	1774
64	1319
3285	1793
257	1091
190	1428
350	2340
2640	1959
185	1160
2852	1904
87	1156
3278	1321
86	1459
174	1286
56	1484
3021	1687
2382	1083
139	2342
126	1076
449	2397
89	1489
175	2325
692	2737
224	2414
619	2408
71	1220
2900	1080
3222	2161
156	1264
2972	1171
3043	1316
87	1172
71	2397
746	2735
2496	1647
2811	1664
156	1227
247	1095
2435	1470
133	2658
313	2269
50	1278
2882	1680
2858	1919
229	1117
178	1349
203	1188
65	1242
2483	1698
898	2373
2921	1653
112	1168
862	2268
2424	1035
155	1263
2831	1667
2448	1800
222	1245
2499	2111
970	2504
10	1253
147	1307
3323	1693
3387	2045
135	1224
2863	1662
85	1535
3247	1458
534	2735
831	2569
2834	1635
153	1227
2238	1678
2692	1216
39	1426
10	2733
3302	1731
84	1102
404	2505
621	2397
113	1106
2276	1792
83	1377
3244	1920
129	1419
196	1186
2786	1675
65	1125
2992	2107
101	1281
2308	1638
3138	1853
105	1571
149	1100
189	2570
10	1316
105	1218
343	2367
2658	1228
2428	1117
2997	1109
3257	1240
187	1311
2726	1854
3245	1645
189	1335
3131	1818
51	1157
3256	1873
781	2509
97	1232
2199	2036
150	1137
2968	1802
3032	1665
152	2749
2863	1081
3010	1056
3383	1673
2900	1887
2499	2110
2489	2055
115	1220
449	2425
193	2326
2339	1673
27	1266
2251	1684
3110	1163
2600	1342
99	1252
3023	1091
2567	1712
2736	1143
3225	1646
3159	1693
148	1312
100	1407
13	2327
2922	2051
65	2431
3188	1678
178	1505
2882	1830
479	2735
2311	1835
165	1063
3002	1768
162	1083
96	1161
430	2355
31	1178
3300	1666
94	1255
107	1359
209	1390
178	1248
2499	2066
368	2329
2354	1662
126	1120
3287	1928
222	2258
142	1241
2306	1974
3217	1923
2196	1139
74	1511
924	2211
160	1175
223	1451
239	1425
56	1463
72	1046
110	1052
248	2601
3287	1641
2424	1688
2300	1145
28	1314
733	2194
235	1505
2234	1870
2238	1238
88	1439
540	2678
52	1529
3065	1895
2860	1662
2608	2133
2945	1920
123	2725
189	1342
735	2734
203	1377
3229	1246
114	1036
3055	1773
2735	2023
3042	1625
61	1311
117	1498
942	2757
2203	1670
91	1329
3322	1920
136	1209
2790	1667
3383	1675
3063	1699
3087	1735
3247	1749
37	1218
2956	1688
186	2504
235	1585
2961	1340
3171	1623
296	2183
242	1238
3000	1793
2726	1196
207	1230
3330	1343
2557	1876
182	1271
2887	1643
2424	1673
3021	1131
126	1246
3208	1690
705	2585
203	1091
796	2393
2465	1639
202	2416
109	1076
2946	1681
2257	1900
2686	1981
127	1561
48	1219
147	1087
928	2470
3224	1633
803	2325
2892	1983
3002	1908
323	2506
56	1472
132	1138
3018	1808
3301	2079
162	1181
2434	1708
2423	1822
207	2381
245	1156
3370	1822
226	1550
2968	1662
423	2446
417	2429
3395	1779
41	2605
150	1126
3054	1829
507	2658
3222	1693
2898	1665
48	1457
921	2243
224	2474
2944	1896
624	2735
19	1151
223	1199
122	1362
3121	1817
3001	2018
782	2322
2854	1178
729	2373
3263	1695
2841	2121
3391	1693
2339	1675
3379	2116
213	1215
2957	1716
177	1200
2519	1630
3130	1907
3098	1198
3222	1682
180	1379
182	1139
3294	1708
2211	1314
3150	2013
236	2736
2258	1651
155	1299
144	1095
859	2620
2465	1685
120	1037
2967	1674
525	2506
173	2735
2499	1671
212	1252
2811	1670
250	1276
2920	1908
3102	1140
3370	1823
2448	1306
909	2568
149	1342
2321	1701
901	2661
2807	1735
234	2570
2456	1770
3247	1898
3205	1976
3357	1686
2554	1646
592	2428
3160	2048
3328	1665
968	2326
3315	1796
130	1219
2911	1242
232	1203
660	2173
9	1047
5	1093
73	1138
2205	1791
3253	1850
2849	1977
2354	1781
117	1561
121	1058
86	1435
799	2426
3259	1118
2865	1300
3195	1078
450	2278
2420	1316
212	1404
2345	1623
94	1281
2726	2012
229	2507
2306	1183
444	2531
100	2346
255	1576
175	1407
228	1161
103	1557
2812	1725
2698	1703
3255	2108
517	2307
218	1478
866	2278
102	2672
3315	1786
3230	1324
136	1400
910	2773
3184	1908
3200	1895
64	1136
2479	1881
2843	1646
2822	1646
3118	1405
202	1060
2609	1876
3370	1678
3109	1997
2869	2018
96	1203
3259	1772
2944	1739
65	2348
611	2337
145	1436
3344	1661
592	2377
149	1072
164	1143
53	1302
3222	1689
3357	1681
228	1466
3336	1300
3035	1664
2847	1872
19	1200
74	1045
3194	1968
258	1091
3364	1863
184	1281
2529	1665
75	1082
3366	1266
2277	1790
2374	1687
3246	1954
902	2493
3177	1879
2573	1298
154	1128
3222	1877
66	1064
2205	1803
880	2562
2173	1946
2220	1216
224	1229
620	2344
3277	1327
2813	1800
81	1210
2347	1679
2	1149
203	1117
3144	1282
3263	1713
3144	1803
3055	1956
3123	1339
226	2514
3176	1358
2348	1138
200	1390
139	1403
2587	1098
2602	1641
2199	1940
922	2632
2856	1855
71	1145
831	2699
44	1200
87	1259
59	1142
2578	1145
3263	1642
2350	2045
430	2359
211	1311
772	2397
2987	1037
340	2509
186	1253
2587	2026
322	2311
3277	1668
2846	2057
191	1265
3106	2003
3247	1198
25	1191
417	2509
91	1319
3261	1726
2350	1674
3176	1200
113	1098
188	1125
2204	1203
3266	1692
127	1420
69	1160
52	1145
94	1162
420	2516
745	2489
14	1341
250	1489
919	2461
221	2428
86	1314
3159	1679
931	2506
185	1034
2384	1718
2626	1641
110	1267
5	1244
495	2468
2790	1343
3305	1750
878	2503
853	2362
495	2516
878	2604
3122	1880
2946	1972
2969	1638
902	2769
45	1150
633	2367
601	2423
2277	1813
3112	1969
2869	1696
2832	1289
2955	1677
549	2337
2885	1941
2919	1711
477	2736
782	2718
3031	1873
617	2617
223	1215
188	1224
878	2529
2347	1674
2796	1816
3236	1216
234	1128
3246	2030
2726	1732
182	1095
167	1510
3089	1306
3149	1321
699	2421
2308	1943
202	2468
123	1129
2213	2063
3234	1708
941	2737
2337	1683
130	1601
1006	2278
153	1232
550	2365
64	1276
2837	1763
568	2426
2377	1035
2434	2008
3103	1784
2545	1786
2220	1990
248	2325
251	1116
101	2341
2903	1766
2258	1457
3117	1647
3042	1657
696	2569
340	2404
127	1105
2944	1315
205	1215
145	1546
2786	1688
87	1570
2308	1908
389	2570
2264	1831
5	1224
2855	1238
99	1152
3374	1777
395	2570
904	2278
144	1478
2863	1667
2812	1145
168	1334
2799	1890
2977	1830
3377	2081
116	1200
65	1476
3303	1138
2480	1211
628	2643
116	1604
211	1478
2839	1812
779	2325
65	1363
2	2309
2919	1053
244	1080
2924	1645
185	1032
2794	1745
82	1120
2886	2049
2979	1303
2238	1729
116	1578
2421	1722
86	2326
2326	1638
104	1147
96	1587
2173	1698
2937	1503
67	1089
3201	1684
3144	1695
2818	2019
3315	1077
226	1228
3106	1785
2814	1800
2920	1940
183	1131
75	1147
175	1226
78	2270
3228	1263
99	1571
175	1141
3327	1826
2692	1662
261	1183
147	2507
53	2336
2236	1727
2906	1143
3332	1079
3276	1917
39	1359
799	2271
365	2394
42	1246
3285	1785
2921	1762
3230	1667
3048	2062
679	2497
99	1577
3130	1909
225	1080
87	1307
3044	1961
13	1366
2887	2014
2355	1692
2294	1643
3274	1334
2766	1647
105	1132
160	1095
3024	1671
481	2368
236	1046
2886	2058
512	2442
2919	1840
264	1324
2348	1623
2260	1900
2519	1709
2519	1056
3250	1701
97	1499
94	1181
3108	1666
58	1138
3293	1690
2934	1638
2251	1246
2236	1439
3238	1660
2726	1354
2319	1652
2794	1789
86	1211
129	1378
156	1091
3198	1179
2428	2092
2678	1306
369	2568
891	2423
779	2327
3257	1629
218	1136
169	1172
3314	2073
2888	1056
42	1142
722	2626
2893	1327
2726	1837
51	1368
2920	1208
214	1060
3228	1794
2496	1070
2735	1320
100	1234
2749	1989
3317	1880
222	1312
52	1554
203	1029
3203	2156
272	2192
130	1297
178	1091
3028	1855
31	1060
208	1602
2256	1829
158	1166
168	1521
2981	1710
3008	1171
2308	1735
2245	1805
173	2278
2565	2159
3187	1877
259	1416
87	1360
7	1034
139	1413
141	1450
171	1445
2841	1264
2899	1946
2978	1639
105	1490
2761	1908
3373	1266
396	2568
2825	1685
84	1039
354	2449
388	2421
3189	1959
2874	1405
73	2236
108	1329
455	2376
3283	1667
84	2378
19	2326
3382	2039
117	1459
2943	1802
43	1025
2827	1127
3185	1882
102	1151
2648	1211
17	1213
3165	1438
3126	1803
726	2338
3178	1916
624	2737
3181	1879
117	1276
474	2338
57	1534
3259	1143
3210	1719
132	1075
2551	1818
467	2430
2327	1672
2795	1804
197	1171
569	2353
2198	1633
3131	1781
115	1425
2367	1806
3059	1647
211	2383
2920	1306
57	1119
229	1091
226	1488
2624	1810
3302	1725
175	1593
2339	1691
2277	1314
2887	1080
13	2504
366	2737
2795	1216
9	1128
2722	1693
2308	1822
130	1344
2304	1330
2906	1772
263	1079
55	2570
223	1489
1019	2508
12	1278
90	1204
2921	1646
90	1361
2882	1211
3080	1647
384	2377
766	2349
3027	1336
3150	1698
3041	1035
878	2311
2858	1457
3250	1764
71	1495
3281	1853
73	1294
217	1125
149	1111
81	1099
221	2393
2377	1730
198	1166
758	2416
812	2373
2798	1229
71	1434
2322	1924
96	2570
26	1204
2309	1386
2536	1424
3016	1733
11	1115
71	1060
2882	1844
37	1312
2924	1773
3004	1643
60	1032
872	2738
3003	1872
138	1094
2958	1701
156	1404
904	2775
52	1232
2922	1858
2807	1733
2207	1936
127	1131
105	1283
3351	1882
117	1312
3341	1835
3122	1820
52	1211
2326	1875
193	2658
119	1335
230	1233
661	2768
160	1106
37	1178
568	2421
184	2769
259	1473
65	1147
162	1311
859	2297
115	1114
3175	1198
72	1247
45	1247
3079	1631
87	1234
2965	1922
2810	1699
84	1094
81	1175
2440	1816
692	2569
151	1035
3165	1701
2569	1320
425	2496
244	1586
3045	1918
201	2346
52	1276
2896	2009
2832	1638
2946	1744
84	1619
2887	2054
217	2393
126	1485
2939	1742
2646	1685
28	1289
69	1537
3269	1765
168	1145
3064	1183
220	1312
200	1071
205	1592
351	2278
162	1475
813	2342
3111	1681
3262	1724
2844	1623
10	1245
2869	1681
5	2244
631	2514
3118	1667
3055	1042
3035	1061
917	2236
3222	1216
2257	1762
3039	1264
2955	1242
89	1248
3004	1651
864	2397
2227	1264
3256	1264
943	2757
2609	1840
164	2658
254	2736
159	1117
714	2326
89	1403
3246	1638
2519	1777
3193	2105
2308	1840
170	1211
2580	1968
3213	1679
3014	1650
122	1172
3146	1692
3256	1878
2677	1896
229	1185
60	1151
3222	1931
71	1114
2933	1704
770	2670
2694	1718
2811	1675
90	1047
3293	1697
561	2568
2737	1647
203	1118
71	1039
105	1272
836	2295
3291	2014
2828	1888
1	1105
33	1247
233	1272
10	1054
245	1171
123	2443
2894	1338
0	2356
2847	2099
3108	1898
922	2622
18	1155
929	2480
149	1108
6	1168
147	2505
847	2472
102	1036
3018	1867
2996	1784
3023	2057
3066	1688
328	2278
87	1604
3222	1840
4	1072
941	2568
2258	2131
2845	1326
3207	1745
609	2365
3042	1682
262	2301
52	1064
633	2368
2829	2044
105	1622
946	2278
2845	1975
2225	1864
3133	1802
94	1084
77	1215
369	2569
2308	1821
29	2583
436	2529
2199	2012
168	1143
3071	1770
2938	1722
3182	1692
2678	1327
2569	2031
51	1152
598	2473
516	2444
9	1051
3032	1639
2600	1972
3247	1963
2902	2018
3191	1976
356	2767
3298	1306
2587	1334
3027	1858
106	1451
880	2278
3023	1465
3292	1735
2990	1802
200	2585
181	1151
187	1241
3196	1670
355	2748
2188	1112
162	1095
2347	1697
2608	1655
3222	2106
2600	1696
907	2775
114	1557
575	2423
2824	1877
41	1171
2496	1878
2373	1847
3164	1695
3167	1651
3176	1732
2858	2045
2856	1989
248	1067
2824	1161
94	1120
230	1035
3133	1690
2600	1140
2189	1077
128	1072
918	2278
3053	1693
218	2278
240	2476
2692	1844
282	2180
17	2464
3173	1238
22	1455
936	2748
234	1039
189	1142
214	1170
204	1300
56	1245
3112	1238
267	1171
225	1592
236	2326
357	2451
208	1403
1009	2753
3108	2023
223	1618
2692	1053
75	1236
223	1377
3030	1143
20	1168
1021	2506
162	1200
2237	1339
3212	1675
946	2330
2790	1692
2726	1881
65	1279
2397	1035
440	2372
155	1306
248	1522
200	1036
3246	1916
2803	1698
2896	2005
188	1293
186	1191
3259	1145
2397	1234
168	1241
262	2325
156	1385
3180	1676
3367	1692
2703	1264
2940	1691
2544	1891
183	1339
144	1114
189	2734
681	2592
213	1045
43	1160
3340	1925
2937	2079
147	1106
348	2373
171	1403
297	2225
136	1335
812	2336
65	1278
182	1146
2955	1035
52	1419
2333	1850
156	1302
3387	1064
778	2446
3238	1338
913	2191
2673	1664
86	1613
3116	1141
202	1118
20	1312
79	1517
139	1243
35	1086
3023	1701
377	2278
197	1595
3017	1711
248	1186
2840	2081
708	2455
234	1581
264	1338
2726	1161
988	2736
732	2344
147	1494
2309	1821
2811	1056
2213	1638
2720	1903
3032	1818
3113	1266
79	1276
719	2338
848	2194
102	1290
102	1272
3265	1774
619	2361
3253	1867
2336	1731
238	1356
155	1090
91	2568
945	2568
3199	1939
185	2334
233	1118
2861	1386
3247	1971
493	2270
5	2370
848	2413
920	2395
2245	1118
2434	1625
130	1091
2227	1659
3356	1671
2904	2127
3019	1153
225	1083
175	1222
482	2570
2924	1079
176	1611
2866	1339
787	2737
468	2345
3025	1640
128	1266
202	1129
248	2504
3116	1635
79	1436
51	1255
687	2784
145	1531
196	1571
2587	1895
175	1505
3114	1635
159	1171
75	1456
922	2211
9	1310
82	1567
78	1255
2308	1878
2198	1625
6	2336
937	2570
983	2570
2737	1637
96	1168
261	1111
2887	1871
3110	2000
918	2260
105	1049
3222	1953
2759	1649
759	2380
830	2339
3059	1203
171	1184
189	1232
2658	1906
3334	1892
2573	1856
33	1035
895	2735
2989	2085
2984	1679
82	1526
2331	2113
3253	1630
3189	1198
90	1074
2308	1867
108	1116
3339	1976
3175	1917
3253	1277
81	1411
266	1151
2913	1878
117	2373
918	2570
136	1534
200	1060
2946	1694
71	1257
3252	1153
67	1118
2934	1932
3057	1735
2840	1698
821	2412
147	1055
125	1073
117	1489
2196	1670
2888	1643
147	1172
181	1084
117	1138
244	1458
3102	1503
2234	1726
261	1140
90	1519
440	2374
2363	1208
2943	2029
3160	1179
362	2458
193	2773
3081	1334
191	1083
2238	1696
82	1092
3385	2152
144	1451
2935	1183
250	1049
2344	2048
267	1125
213	1181
571	2748
2237	1163
2383	1828
158	1117
950	2326
3055	1646
2580	1828
7	1141
2580	1756
210	2504
2995	1946
3341	1164
18	1264
2308	1645
256	2337
3084	1661
2801	1773
2855	1465
3000	1826
11	1284
2990	1975
839	2509
2930	2042
184	2327
56	1362
3055	1790
2421	1965
883	2376
3037	1724
507	2748
135	1435
122	1317
2270	1662
63	1216
2834	1968
2397	1693
3143	1692
366	2774
3198	1856
3121	1816
184	1569
3232	2018
266	1182
2236	1665
3	1180
189	1165
2938	1098
147	1381
224	1288
2646	1679
2245	1327
228	1247
2736	1719
196	1402
84	1204
2967	1035
97	1227
604	2360
481	2360
227	1086
3222	1669
129	1145
2372	2112
172	1168
2270	2161
2192	2098
28	1060
3184	1186
153	1072
3253	1816
162	1255
3222	1145
1012	2278
2188	1161
69	1168
909	2326
2377	1682
3166	1829
492	2298
2862	1777
838	2608
2315	1192
3253	1905
52	1220
3153	1216
545	2658
3028	1829
908	2568
3103	1794
47	2571
2597	1053
2494	2060
524	2455
2226	1644
3133	1678
185	2774
3179	1793
134	2308
3265	1738
13	2326
208	1440
164	1154
3136	1340
906	2504
891	2395
102	1052
53	1220
975	2738
2978	1681
3098	1638
2210	1809
81	1182
3216	2066
432	2734
898	2560
102	1310
533	2329
973	2775
2237	1678
2803	1338
117	2570
3148	1893
768	2709
147	1061
259	1553
428	2521
3084	1932
285	2182
2848	1877
64	1391
164	1151
129	1403
23	1193
3253	1814
638	2309
180	1557
3234	1911
2899	1953
102	2737
2686	1358
3133	1681
131	1247
3076	1763
0	2368
3144	1690
418	2430
17	1434
2966	1139
719	2342
2467	1131
147	1178
3299	1783
2565	1913
2377	1671
205	1095
3170	1338
2853	1875
525	2439
3063	1702
168	2340
3140	1806
2925	1701
2565	1891
144	1257
193	1114
234	1106
158	2568
44	1172
104	1172
785	2278
219	1436
134	1376
3354	1677
3112	1676
3038	1998
261	1178
81	1230
3066	1679
149	1576
2204	1647
3358	1932
2726	2131
2916	1098
84	1365
49	1056
2196	1836
65	2569
2811	1035
3335	1940
207	1251
2640	1630
55	1472
928	2609
163	1070
2853	1679
2213	1840
106	2422
17	1151
487	2748
2268	1660
924	2612
2306	1880
2915	1712
2726	1266
822	2468
115	1147
176	1435
3233	1686
105	1485
130	1202
255	1351
3008	1299
3350	2144
2940	1719
130	1136
3033	1834
87	1062
2484	1638
2434	1632
230	1075
218	1061
2986	1229
172	1117
2494	1911
2845	1061
2964	1822
336	2326
2930	1470
69	1147
2799	1242
2826	1203
762	2278
165	1117
223	1505
2947	1120
3225	1962
164	2518
2865	1642
669	2237
5	1129
52	1559
86	1076
2589	2031
2726	1994
114	1299
366	2375
839	2193
186	1470
859	2571
141	1503
193	1305
28	1306
699	2427
82	1488
3222	1109
3135	1696
3308	1639
3113	1972
2434	1053
3164	1895
